id;books_count;authors_id;pub_year;title_id;reviews_count
5130;3;2619;2004;5130;1394
5131;18;2620;2016;5131;3523
5132;84;431;2012;5132;2093
5133;27;1853;2011;5133;2592
5134;54;1949;1987;5134;851
5135;75;1644;1991;5135;666
5136;30;1624;2005;5136;317
5137;17;1710;2011;5137;2447
5138;52;854;1967;5138;1007
5139;25;158;2012;5139;2521
5140;31;2621;2013;5140;3927
5141;41;266;1982;5141;546
5142;25;354;2010;5142;1128
5143;20;2622;1991;5143;1627
5144;64;216;2002;5144;501
5145;26;2623;1987;5145;770
5146;34;580;1968;5146;1571
5147;37;949;1995;5147;158
5148;12;2624;2011;5148;1977
5149;22;58;2011;5149;1569
5150;66;2625;2005;5150;1348
5151;53;1375;2004;5151;670
5152;94;2626;1930;5152;865
5153;30;790;2013;5153;3555
5154;39;2627;2009;5154;1028
5155;26;2628;2003;5155;2016
5156;19;823;2011;5156;2845
5157;26;2540;1989;5157;532
5158;56;588;1999;5158;581
5159;66;1515;2002;5159;546
5160;42;859;1991;5160;204
5161;36;2629;2015;5161;3092
5162;59;1062;1990;5162;1202
5163;64;2630;1969;5163;365
5164;42;1035;2015;5164;1709
5165;60;1614;2005;5165;1561
5166;65;357;2008;5166;1500
5167;60;503;1996;5167;936
5168;35;1094;1993;5168;
5169;11;602;2011;5169;1443
5170;7;1824;2013;5170;1587
5171;54;543;2003;5171;623
5172;29;1765;2013;5172;2071
5173;14;2631;2004;5173;511
5174;52;588;2014;5174;1931
5175;28;1276;2003;5175;3562
5176;52;536;1987;5176;717
5177;25;2632;2010;5177;3126
5178;14;2633;2014;5178;2721
5179;54;1021;2006;5179;1624
5180;25;263;1981;5180;1073
5181;13;2341;2006;5181;330
5182;48;1651;1997;5182;1228
5183;9;2634;2012;5183;1971
5184;39;2635;2014;5184;5521
5185;21;490;2014;5185;1498
5186;15;2636;2013;5186;1775
5187;31;613;1993;5187;1450
5188;45;465;1977;5188;975
5189;435;2637;1885;5189;844
5190;6;530;2012;5190;1541
5191;62;707;2011;5191;2763
5192;80;2638;1953;5192;975
5193;17;632;2011;5193;874
5194;49;350;2001;5194;862
5195;48;264;1984;5195;406
5196;33;1577;2016;5196;2126
5197;11;726;2013;5197;2684
5198;133;600;1984;5198;566
5199;46;2639;2009;5199;4019
5200;18;2640;2009;5200;2389
5201;74;1060;1999;5201;611
5202;12;2641;2009;5202;1305
5203;37;859;1992;5203;147
5204;30;2642;2005;5204;877
5205;18;1851;2009;5205;1395
5206;31;787;2000;5206;1069
5207;28;652;1993;5207;228
5208;2;2643;2008;5208;131
5209;41;264;2012;5209;1980
5210;70;2644;1975;5210;593
5211;49;1524;1999;5211;728
5212;1;2643;2005;5212;132
5213;12;2645;2001;5213;183
5214;67;1343;2000;5214;729
5215;15;1080;2004;5215;883
5216;61;729;2006;5216;1211
5217;29;829;2015;5217;1161
5218;36;1070;2007;5218;1028
5219;43;35;2016;5219;2945
5220;53;805;2002;5220;1263
5221;19;732;2006;5221;2249
5222;49;695;2014;5222;1607
5223;9;2646;2013;5223;1885
5224;40;1235;2011;5224;1603
5225;20;2647;1983;5225;361
5226;21;2648;2008;5226;1562
5227;5;2649;1984;5227;88
5228;44;2650;1993;5228;256
5229;80;28;1945;5229;1285
5230;44;2651;2014;5230;3664
5231;53;37;2010;5231;3927
5232;20;996;1997;5232;305
5233;27;1123;2015;5233;2377
5234;25;2652;1997;5234;223
5235;21;2353;2004;5235;409
5236;29;2653;2013;5236;2430
5237;34;2654;1972;5237;1758
5238;60;349;1998;5238;742
5239;62;536;1988;5239;557
5240;129;1436;2005;5240;1561
5241;160;2655;1996;5241;1834
5242;63;177;2009;5242;2714
5243;32;355;2002;5243;253
5244;110;2656;1957;5244;931
5245;19;2657;2011;5245;629
5246;7;2658;2014;5246;5211
5247;5;1585;1999;5247;788
5248;37;1180;2010;5248;998
5249;78;1264;1995;5249;584
5250;9;2659;2011;5250;2067
5251;29;2660;2012;5251;3299
5252;42;1963;1991;5252;1063
5253;27;429;1981;5253;1221
5254;49;2661;1986;5254;2489
5255;50;2662;2011;5255;1301
5256;26;2663;2006;5256;1021
5257;65;95;1969;5257;1267
5258;37;335;2004;5258;606
5259;35;191;2016;5259;8605
5260;44;2664;1968;5260;1156
5261;58;2665;2007;5261;803
5262;33;350;2011;5262;3639
5263;49;351;2003;5263;1085
5264;28;2666;2005;5264;1528
5265;26;190;1968;5265;761
5266;25;713;2013;5266;1648
5267;38;2667;2004;5267;1626
5268;5;2668;2001;5268;49
5269;80;2669;1997;5269;780
5270;41;2381;1993;5270;1565
5271;32;928;2010;5271;1704
5272;16;2670;2013;5272;2776
5273;46;2671;1979;5273;2060
5274;38;395;2001;5274;885
5275;11;2672;2006;5275;86
5276;46;2673;2014;5276;2004
5277;66;588;1996;5277;546
5278;18;361;2010;5278;1430
5279;39;2674;2015;5279;4279
5280;26;2675;2015;5280;1396
5281;31;2271;2008;5281;1042
5282;80;357;2007;5282;1355
5283;86;2676;1949;5283;1263
5284;30;1088;2010;5284;1001
5285;11;2677;1997;5285;270
5286;30;384;2013;5286;1739
5287;25;2441;1998;5287;1656
5288;25;56;2011;5288;2180
5289;102;1025;2013;5289;2028
5290;52;156;1999;5290;405
5291;14;2678;1992;5291;137
5292;63;2679;2006;5292;4093
5293;2;2680;2000;5293;38
5294;21;2681;1993;5294;1650
5295;37;687;2005;5295;446
5296;66;3;2016;5296;4631
5297;58;2682;2003;5297;1158
5298;74;172;2009;5298;1331
5299;68;598;2004;5299;692
5300;9;2683;2013;5300;1857
5301;326;2684;1872;5301;1291
5302;111;1641;2004;5302;1203
5303;25;190;1974;5303;652
5304;74;264;1989;5304;416
5305;42;1653;1998;5305;912
5306;35;309;2004;5306;621
5307;43;304;2013;5307;2186
5308;31;1537;2014;5308;2060
5309;28;536;2015;5309;2674
5310;66;2685;1967;5310;1100
5311;76;124;1990;5311;1252
5312;20;2686;1998;5312;236
5313;46;2469;1993;5313;986
5314;55;1715;2009;5314;1249
5315;35;2687;1970;5315;1440
5316;46;574;2004;5316;1130
5317;38;1214;1996;5317;573
5318;90;26;1988;5318;777
5319;22;1013;2014;5319;2643
5320;26;2688;2010;5320;3056
5321;57;1933;2005;5321;942
5322;72;1056;1991;5322;1058
5323;39;677;2002;5323;1091
5324;35;677;2004;5324;1076
5325;37;1140;2005;5325;1192
5326;74;627;1981;5326;1119
5327;126;2689;1949;5327;833
5328;29;1370;2013;5328;2859
5329;37;851;1990;5329;475
5330;78;53;1979;5330;599
5331;13;2341;2007;5331;365
5332;52;481;2003;5332;906
5333;14;2690;2015;5333;3246
5334;36;2691;1996;5334;858
5335;38;2692;2008;5335;1834
5336;9;2693;2000;5336;276
5337;68;875;2005;5337;
5338;19;691;2010;5338;2390
5339;12;2694;1998;5339;156
5340;63;543;1997;5340;877
5341;35;1861;1998;5341;2970
5342;59;2695;2010;5342;1413
5343;77;68;1972;5343;619
5344;6;1759;2011;5344;188
5345;35;1331;2010;5345;3960
5346;37;1574;1988;5346;825
5347;47;842;2004;5347;1257
5348;72;346;2011;5348;3018
5349;19;2696;1994;5349;1325
5350;32;212;2015;5350;3439
5351;84;2219;1812;5351;194
5352;39;1277;2011;5352;701
5353;13;280;2010;5353;399
5354;88;953;1934;5354;1534
5355;56;1306;2003;5355;703
5356;32;2228;1987;5356;279
5357;46;949;1997;5357;110
5358;76;2697;1954;5358;1430
5359;79;825;2003;5359;815
5360;32;242;2015;5360;4635
5361;49;202;2000;5361;1066
5362;22;1860;2009;5362;798
5363;13;2698;2014;5363;2163
5364;60;2699;2003;5364;1613
5365;53;1577;2009;5365;1790
5366;14;747;2008;5366;1038
5367;55;2377;1984;5367;537
5368;4;587;2016;5368;3613
5369;71;2700;1961;5369;453
5370;25;687;2010;5370;1128
5371;29;109;2011;5371;1594
5372;50;350;2001;5372;664
5373;5;2701;2011;5373;2397
5374;113;2702;1970;5374;781
5375;38;1254;2007;5375;1136
5376;64;2703;1787;5376;340
5377;32;2704;1992;5377;40
5378;118;2705;1947;5378;1010
5379;2;2706;2014;5379;1056
5380;56;2707;2002;5380;1857
5381;58;266;1958;5381;743
5382;594;267;1904;5382;992
5383;40;350;2001;5383;685
5384;6;2708;2011;5384;1350
5385;38;2709;2002;5385;1741
5386;283;2710;1912;5386;1133
5387;73;2711;1992;5387;491
5388;39;56;1999;5388;2210
5389;256;286;1839;5389;794
5390;26;1624;2009;5390;522
5391;35;252;2005;5391;1724
5392;49;2712;1991;5392;1168
5393;7;12;2014;5393;618
5394;45;2713;2002;5394;1170
5395;77;95;2005;5395;2512
5396;14;2714;2007;5396;272
5397;33;2715;2005;5397;531
5398;17;2716;2003;5398;1113
5399;45;2717;1963;5399;1450
5400;16;1045;2006;5400;802
5401;20;1405;2005;5401;879
5402;75;350;2003;5402;639
5403;18;1762;2008;5403;420
5404;239;2718;1920;5404;827
5405;39;2719;2014;5405;2636
5406;19;2720;2006;5406;2448
5407;49;360;2012;5407;2957
5408;84;825;2009;5408;1235
5409;38;2721;2015;5409;3235
5410;24;687;2009;5410;1060
5411;66;588;1998;5411;511
5412;27;491;2010;5412;1533
5413;5;2722;1973;5413;66
5414;32;2723;1998;5414;1356
5415;19;1819;1968;5415;424
5416;24;2724;2013;5416;3286
5417;57;536;1988;5417;634
5418;30;2725;2011;5418;1492
5419;70;162;2010;5419;2459
5420;85;2726;1962;5420;838
5421;52;2727;2004;5421;1248
5422;17;1013;2016;5422;2896
5423;74;1029;2000;5423;459
5424;47;2728;1990;5424;322
5425;121;2729;1940;5425;1002
5426;20;2730;2011;5426;1762
5427;31;509;1997;5427;346
5428;32;2731;2006;5428;1207
5429;49;2732;2000;5429;1661
5430;27;2733;2005;5430;1821
5431;68;588;2002;5431;648
5432;16;2734;2009;5432;2762
5433;55;1343;2009;5433;675
5434;14;2141;2003;5434;831
5435;6;2735;1972;5435;47
5436;25;2736;2003;5436;1459
5437;604;225;1900;5437;1002
5438;28;2737;1975;5438;350
5439;20;129;1987;5439;164
5440;22;2738;2002;5440;1699
5441;52;2739;2006;5441;1463
5442;16;1194;2013;5442;5893
5443;82;1060;1976;5443;603
5444;51;172;2004;5444;1021
5445;39;350;2007;5445;876
5446;23;190;1958;5446;480
5447;6;2740;2012;5447;3447
5448;41;511;2001;5448;808
5449;24;2741;2002;5449;2342
5450;19;2742;2013;5450;2107
5451;8;2743;2004;5451;1524
5452;14;1330;2000;5452;2441
5453;11;2744;2012;5453;1161
5454;23;2745;2007;5454;1628
5455;38;277;1996;5455;1190
5456;31;1318;1991;5456;1276
5457;28;726;2014;5457;2585
5458;308;33;1886;5458;544
5459;32;710;2016;5459;2246
5460;54;812;1969;5460;385
5461;89;2746;2008;5461;1709
5462;28;676;2013;5462;2365
5463;55;1666;1974;5463;632
5464;27;2642;2006;5464;819
5465;18;2747;1995;5465;1660
5466;19;530;2014;5466;
5467;42;1570;2011;5467;1013
5468;64;385;2006;5468;2198
5469;65;1949;2002;5469;1184
5470;76;353;1987;5470;482
5471;45;2748;2007;5471;513
5472;30;2381;2010;5472;2280
5473;36;1205;2011;5473;1174
5474;78;393;2007;5474;1993
5475;23;1145;2013;5475;3006
5476;13;2749;2014;5476;4063
5477;7;1945;2007;5477;939
5478;51;2750;2004;5478;1055
5479;25;2751;2011;5479;2549
5480;27;758;2005;5480;670
5481;43;1570;2002;5481;926
5482;16;848;2006;5482;805
5483;62;2752;1966;5483;378
5484;15;2753;2014;5484;2925
5485;35;264;2013;5485;2134
5486;33;1088;2004;5486;982
5487;29;2754;2006;5487;326
5488;31;902;2014;5488;3660
5489;25;1998;2012;5489;2107
5490;55;1375;2003;5490;760
5491;47;2755;1950;5491;496
5492;26;2756;1960;5492;246
5493;57;2757;1981;5493;1638
5494;42;594;2015;5494;1719
5495;17;2758;2000;5495;460
5496;34;2759;1986;5496;1416
5497;64;1515;2002;5497;433
5498;26;1325;1996;5498;705
5499;33;150;2007;5499;1298
5500;52;184;1980;5500;1641
5501;63;2760;2010;5501;1789
5502;10;2761;2008;5502;303
5503;15;376;2014;5503;3030
5504;31;1624;2004;5504;388
5505;193;153;1942;5505;1225
5506;49;1388;2011;5506;2519
5507;44;264;2002;5507;643
5508;13;313;1927;5508;505
5509;15;2241;1930;5509;918
5510;8;2122;1984;5510;165
5511;30;497;2013;5511;3086
5512;63;543;1998;5512;808
5513;8;1959;2013;5513;3489
5514;59;2762;2004;5514;1659
5515;55;2763;1984;5515;872
5516;16;2764;2012;5516;2191
5517;27;350;2004;5517;911
5518;17;1432;1987;5518;449
5519;18;428;2016;5519;2635
5520;11;2765;2010;5520;1216
5521;42;2420;2007;5521;492
5522;64;588;1998;5522;536
5523;19;474;2004;5523;62
5524;22;2766;1997;5524;592
5525;74;1029;1976;5525;330
5526;38;787;2005;5526;2067
5527;165;2767;1937;5527;1346
5528;55;2768;2007;5528;
5529;47;910;2012;5529;1578
5530;6;1827;2012;5530;1591
5531;13;1859;2012;5531;1193
5532;26;2769;2016;5532;4929
5533;30;2172;2007;5533;1861
5534;30;1324;2008;5534;1194
5535;25;1023;2012;5535;2256
5536;34;2373;1991;5536;309
5537;36;2770;2002;5537;643
5538;40;1685;2007;5538;725
5539;33;350;2009;5539;1017
5540;635;2771;1606;5540;848
5541;15;673;2001;5541;1194
5542;7;1925;2010;5542;395
5543;24;2772;1998;5543;940
5544;17;2773;2012;5544;2552
5545;29;2774;1987;5545;952
5546;19;2032;2013;5546;1456
5547;37;1635;2008;5547;854
5548;73;825;2002;5548;1011
5549;13;2775;2011;5549;492
5550;68;2776;1964;5550;968
5551;113;2777;2000;5551;1354
5552;36;2778;2004;5552;2616
5553;34;1723;2015;5553;2417
5554;35;1325;1993;5554;
5555;26;2779;2013;5555;2153
5556;81;2780;2005;5556;1882
5557;39;2026;2014;5557;2006
5558;50;264;1993;5558;479
5559;36;1076;2010;5559;3342
5560;23;2781;1991;5560;469
5561;38;1130;1974;5561;382
5562;31;2782;2012;5562;2555
5563;55;2783;1949;5563;1521
5564;55;875;1999;5564;591
5565;57;1515;2002;5565;404
5566;24;2784;2011;5566;2459
5567;273;107;1919;5567;752
5568;57;58;2005;5568;1847
5569;9;2785;1902;5569;204
5570;2;2190;1991;5570;127
5571;27;2786;1978;5571;306
5572;36;1614;2004;5572;1143
5573;25;2787;1998;5573;166
5574;33;2240;2010;5574;3765
5575;39;2788;2001;5575;907
5576;15;783;2013;5576;1997
5577;25;2789;1975;5577;136
5578;34;2790;2016;5578;4050
5579;39;1480;2011;5579;2028
5580;15;652;1989;5580;187
5581;397;2791;1872;5581;1668
5582;31;494;2004;5582;385
5583;45;1865;2003;5583;2815
5584;9;2792;2012;5584;2452
5585;37;1035;2012;5585;2335
5586;13;2341;2005;5586;402
5587;22;428;2008;5587;2202
5588;57;536;1994;5588;529
5589;36;265;2003;5589;1966
5590;8;319;2000;5590;279
5591;52;285;1993;5591;432
5592;21;2793;2009;5592;1345
5593;41;2713;2008;5593;1389
5594;33;2794;2010;5594;2275
5595;47;2795;2012;5595;3402
5596;452;2796;1895;5596;694
5597;34;2797;2014;5597;3473
5598;19;2798;2001;5598;1341
5599;32;2574;1990;5599;265
5600;50;588;2008;5600;904
5601;37;2799;1989;5601;393
5602;55;1957;2013;5602;1795
5603;15;2800;2012;5603;2463
5604;14;2801;1998;5604;1422
5605;23;1248;2012;5605;1702
5606;19;2802;1994;5606;40
5607;56;2420;2005;5607;856
5608;14;1931;2009;5608;1042
5609;31;687;2006;5609;468
5610;68;186;;5610;330
5611;27;2022;2009;5611;1125
5612;1;2803;2000;5612;
5613;34;1596;2009;5613;3240
5614;16;2804;2015;5614;2043
5615;31;292;1998;5615;976
5616;51;2805;1998;5616;693
5617;51;2806;2005;5617;2158
5618;17;158;2016;5618;2740
5619;70;1891;1999;5619;509
5620;27;2807;2012;5620;2751
5621;37;2808;1986;5621;834
5622;10;2809;2012;5622;287
5623;14;2810;2013;5623;2643
5624;93;1240;1996;5624;710
5625;15;1584;2008;5625;2519
5626;505;2811;1885;5626;970
5627;32;2812;1976;5627;1124
5628;89;2813;2009;5628;2437
5629;60;255;1997;5629;775
5630;53;285;1996;5630;444
5631;35;2814;2013;5631;1633
5632;42;532;1990;5632;1599
5633;14;1592;2011;5633;355
5634;19;2815;2010;5634;2188
5635;9;2147;2016;5635;2924
5636;20;2816;2008;5636;3593
5637;259;2817;-500;5637;616
5638;17;1710;2012;5638;2241
5639;81;598;2000;5639;804
5640;27;1163;2015;5640;1910
5641;39;658;2013;5641;3138
5642;56;1035;2009;5642;1683
5643;31;2818;1956;5643;348
5644;10;1959;2012;5644;3192
5645;24;1331;2015;5645;4304
5646;40;1485;1998;5646;932
5647;36;2819;2006;5647;1274
5648;24;2820;1994;5648;1572
5649;28;2821;2016;5649;5191
5650;46;2822;2015;5650;2478
5651;11;2823;2013;5651;3104
5652;36;2339;2011;5652;2303
5653;11;2824;2004;5653;116
5654;46;825;2012;5654;1796
5655;59;216;2000;5655;390
5656;28;536;2013;5656;2812
5657;7;2825;2002;5657;266
5658;46;642;1976;5658;381
5659;31;1070;2005;5659;876
5660;23;799;2013;5660;3442
5661;77;409;1990;5661;966
5662;36;2826;2013;5662;3128
5663;17;2827;2015;5663;2057
5664;11;1532;2012;5664;1462
5665;196;153;1936;5665;892
5666;23;1142;1996;5666;737
5667;25;2828;1997;5667;610
5668;53;536;1990;5668;615
5669;40;717;2013;5669;1580
5670;50;2066;1989;5670;630
5671;48;1196;2009;5671;575
5672;32;918;2007;5672;511
5673;23;758;1999;5673;386
5674;17;1284;2010;5674;1138
5675;40;2829;2000;5675;1681
5676;48;2830;1991;5676;267
5677;45;1614;2008;5677;1467
5678;119;2564;1958;5678;1177
5679;11;2831;2011;5679;686
5680;33;2395;2011;5680;1277
5681;52;1515;2003;5681;438
5682;33;2832;1974;5682;309
5683;13;319;2000;5683;317
5684;37;2833;2007;5684;578
5685;15;2834;1989;5685;106
5686;15;2835;1991;5686;2243
5687;63;2836;2013;5687;4519
5688;67;503;2012;5688;2033
5689;23;1698;2012;5689;1987
5690;54;2837;2011;5690;1228
5691;31;2239;2002;5691;373
5692;48;183;2013;5692;1415
5693;15;2838;2008;5693;1091
5694;52;588;2014;5694;1635
5695;44;1794;1977;5695;273
5696;49;1012;2009;5696;1280
5697;19;2839;2011;5697;4592
5698;12;2840;2012;5698;1206
5699;177;1347;1961;5699;916
5700;91;923;1980;5700;1308
5701;16;2841;1988;5701;129
5702;46;103;2014;5702;1393
5703;51;2842;2007;5703;2593
5704;122;105;1937;5704;1097
5705;85;113;2001;5705;982
5706;3;2843;2013;5706;1675
5707;29;309;2004;5707;584
5708;29;2844;1997;5708;2716
5709;38;2845;2013;5709;1852
5710;23;777;2013;5710;2238
5711;15;2846;2012;5711;1855
5712;32;157;2014;5712;1797
5713;35;2847;2009;5713;856
5714;35;1694;2003;5714;482
5715;54;1549;2007;5715;789
5716;25;1373;1963;5716;178
5717;82;2848;1942;5717;950
5718;77;2849;2002;5718;144
5719;26;2850;2013;5719;2498
5720;32;1551;2014;5720;3112
5721;31;574;2007;5721;700
5722;56;1933;2007;5722;605
5723;27;2851;1997;5723;2231
5724;9;2113;2010;5724;648
5725;31;2411;2010;5725;560
5726;37;529;2016;5726;2610
5727;37;2852;1986;5727;532
5728;60;588;2006;5728;575
5729;10;2853;2010;5729;2473
5730;83;2854;1937;5730;991
5731;18;2855;2010;5731;1318
5732;44;2856;2010;5732;1208
5733;65;2857;1992;5733;978
5734;34;745;2003;5734;1486
5735;15;1995;1986;5735;544
5736;16;530;2015;5736;2566
5737;20;2858;1999;5737;395
5738;37;296;2016;5738;3113
5739;77;68;1975;5739;917
5740;58;2859;2003;5740;224
5741;38;202;2004;5741;1188
5742;39;1767;2000;5742;1084
5743;108;113;1980;5743;704
5744;25;1878;2011;5744;2205
5745;4;2860;2002;5745;106
5746;11;2861;2012;5746;3246
5747;253;2862;1936;5747;1485
5748;51;588;2000;5748;502
5749;36;1635;2008;5749;833
5750;36;1335;1999;5750;613
5751;80;2863;2001;5751;1554
5752;12;2208;2001;5752;289
5753;27;2864;2014;5753;4221
5754;18;2311;1998;5754;720
5755;32;1331;2002;5755;1276
5756;91;1323;1989;5756;273
5757;21;2865;2010;5757;1581
5758;91;710;2006;5758;1191
5759;56;1056;2011;5759;800
5760;35;1070;2006;5760;969
5761;39;2866;2007;5761;741
5762;19;2867;2011;5762;1026
5763;75;465;1981;5763;598
5764;63;1060;2001;5764;418
5765;56;291;1991;5765;633
5766;63;503;2008;5766;2462
5767;5;2868;1994;5767;43
5768;13;1638;2013;5768;1643
5769;21;1547;2011;5769;1999
5770;81;710;2009;5770;1560
5771;61;825;2005;5771;658
5772;67;2869;2006;5772;2900
5773;25;2642;2007;5773;652
5774;89;600;2006;5774;1473
5775;74;264;1991;5775;467
5776;39;99;2014;5776;3146
5777;50;2870;1997;5777;1088
5778;3;2871;2005;5778;1441
5779;24;2872;1991;5779;322
5780;14;2873;2006;5780;209
5781;95;710;2005;5781;1225
5782;30;210;1985;5782;446
5783;118;44;1962;5783;1001
5784;35;2874;2008;5784;1130
5785;52;2875;1944;5785;674
5786;30;1768;2007;5786;1127
5787;15;835;2012;5787;2585
5788;3;2876;2001;5788;508
5789;10;413;2011;5789;254
5790;10;1324;2005;5790;1469
5791;30;1539;2012;5791;2529
5792;83;2877;1997;5792;939
5793;12;1609;2015;5793;3507
5794;37;2878;2000;5794;1787
5795;38;2879;1980;5795;474
5796;44;2880;2006;5796;461
5797;79;1644;1998;5797;445
5798;63;2881;1987;5798;1075
5799;42;1577;2003;5799;619
5800;30;1988;1979;5800;241
5801;75;1644;1989;5801;323
5802;8;2882;1939;5802;133
5803;20;1762;2007;5803;472
5804;47;104;1964;5804;1069
5805;28;892;1998;5805;386
5806;27;1859;2010;5806;859
5807;24;2883;2014;5807;1640
5808;31;2213;2003;5808;621
5809;44;2884;1997;5809;540
5810;44;143;2004;5810;1951
5811;18;1044;2014;5811;1506
5812;75;919;2000;5812;821
5813;10;662;2007;5813;2185
5814;28;574;2006;5814;711
5815;26;193;2008;5815;2658
5816;23;2885;1975;5816;1037
5817;52;85;2014;5817;2449
5818;1;588;2007;5818;879
5819;63;1065;2014;5819;2344
5820;25;2886;2014;5820;2564
5821;6;1824;2013;5821;1475
5822;95;197;1986;5822;2069
5823;13;2887;1986;5823;76
5824;43;2369;2013;5824;964
5825;63;543;1999;5825;815
5826;55;351;2004;5826;1000
5827;48;378;1953;5827;749
5828;2;2550;2010;5828;160
5829;68;598;2007;5829;1083
5830;744;2888;1857;5830;791
5831;62;2889;2004;5831;805
5832;20;405;2011;5832;1484
5833;67;2890;1963;5833;803
5834;42;1715;2010;5834;1181
5835;34;2165;2009;5835;2125
5836;71;598;2002;5836;696
5837;15;1213;2014;5837;1112
5838;26;589;2008;5838;1314
5839;30;2353;2007;5839;375
5840;260;2891;1908;5840;320
5841;4;2892;1995;5841;243
5842;26;1444;2016;5842;5261
5843;9;2363;2015;5843;2044
5844;21;1013;2015;5844;2411
5845;27;2893;2003;5845;1867
5846;28;2024;2009;5846;609
5847;14;2894;2007;5847;226
5848;16;1575;2013;5848;1119
5849;24;2895;2011;5849;1725
5850;10;2896;2009;5850;1612
5851;97;1713;2008;5851;1809
5852;15;2897;2016;5852;2875
5853;951;2898;1832;5853;831
5854;29;922;2013;5854;2532
5855;29;1993;2005;5855;295
5856;9;2229;2011;5856;1030
5857;34;1018;2012;5857;
5858;171;153;1936;5858;1031
5859;41;1695;2012;5859;604
5860;56;948;1980;5860;422
5861;210;153;1938;5861;967
5862;44;1485;2004;5862;1341
5863;31;2899;1975;5863;1113
5864;5;2900;1942;5864;25
5865;54;812;1978;5865;530
5866;36;519;2014;5866;2480
5867;19;1055;1979;5867;338
5868;18;2901;2015;5868;2716
5869;12;2380;2013;5869;1940
5870;605;2902;1914;5870;1125
5871;47;588;2008;5871;911
5872;33;125;;5872;179
5873;43;186;1991;5873;137
5874;15;2903;2009;5874;1755
5875;14;1279;2013;5875;2392
5876;63;216;2003;5876;500
5877;47;1819;1983;5877;348
5878;8;2904;1992;5878;31
5879;12;2905;1999;5879;206
5880;30;1836;2000;5880;2400
5881;63;2906;1964;5881;1305
5882;48;795;2012;5882;1665
5883;21;2798;2003;5883;576
5884;38;129;2017;5884;5731
5885;31;807;1997;5885;370
5886;49;1712;1987;5886;672
5887;19;542;2011;5887;1737
5888;7;2907;2012;5888;1179
5889;61;588;2006;5889;748
5890;24;342;2006;5890;2106
5891;34;183;2014;5891;1498
5892;24;2908;2009;5892;
5893;34;2909;2013;5893;3242
5894;48;357;2011;5894;1640
5895;42;658;2011;5895;3049
5896;20;1710;2011;5896;1994
5897;37;2910;2015;5897;3345
5898;10;2911;1986;5898;80
5899;46;1254;2001;5899;1548
5900;41;2912;2015;5900;4521
5901;24;1243;2015;5901;1771
5902;2;1180;2011;5902;1010
5903;74;58;1981;5903;571
5904;27;2913;2012;5904;1651
5905;51;351;2006;5905;984
5906;68;2914;1996;5906;1455
5907;378;125;1865;5907;1102
5908;76;849;1934;5908;907
5909;27;354;1999;5909;657
5910;20;2915;2009;5910;1147
5911;58;2625;2002;5911;899
5912;39;677;1999;5912;1120
5913;19;2559;2005;5913;2341
5914;64;978;2002;5914;728
5915;243;2916;1876;5915;728
5916;21;1324;2016;5916;1568
5917;35;2917;2010;5917;740
5918;44;1934;2006;5918;435
5919;183;2918;1992;5919;270
5920;69;875;2007;5920;1011
5921;41;2919;2016;5921;4369
5922;16;1982;2013;5922;3667
5923;22;2920;2003;5923;609
5924;33;2921;1992;5924;256
5925;55;2922;2006;5925;3061
5926;66;1011;2006;5926;1544
5927;34;695;2015;5927;1378
5928;49;156;2003;5928;437
5929;34;787;2006;5929;1565
5930;36;1387;1991;5930;1818
5931;390;2923;1859;5931;659
5932;38;2692;1997;5932;1261
5933;5;2924;2003;5933;3382
5934;56;536;1991;5934;598
5935;29;2213;2006;5935;923
5936;49;264;2003;5936;586
5937;55;2925;2007;5937;1115
5938;12;1220;2014;5938;2636
5939;30;179;2014;5939;3246
5940;385;2926;1320;5940;511
5941;46;717;2010;5941;1128
5942;28;522;2009;5942;1931
5943;10;2927;2009;5943;1723
5944;16;2928;2013;5944;2507
5945;41;2929;2005;5945;732
5946;28;1624;2005;5946;329
5947;41;364;2001;5947;1285
5948;33;2213;1998;5948;733
5949;26;58;1996;5949;278
5950;21;2930;2001;5950;4157
5951;27;918;2008;5951;540
5952;61;655;2007;5952;1708
5953;11;2743;2001;5953;1190
5954;23;2931;2015;5954;2933
5955;37;626;2015;5955;2163
5956;21;1438;2013;5956;1716
5957;34;949;1992;5957;165
5958;75;2932;2011;5958;2095
5959;17;2933;2010;5959;2862
5960;26;413;2010;5960;818
5961;207;2206;1934;5961;1147
5962;34;1500;2008;5962;878
5963;35;1382;2005;5963;532
5964;17;2934;2007;5964;3640
5965;28;2179;2009;5965;805
5966;1;1684;2007;5966;1583
5967;49;2935;2004;5967;2032
5968;39;1622;1995;5968;488
5969;56;2305;2005;5969;1076
5970;19;611;2010;5970;2194
5971;15;2936;2010;5971;303
5972;424;2937;1885;5972;454
5973;21;349;1994;5973;477
5974;10;157;2014;5974;1858
5975;40;1335;2010;5975;1026
5976;24;2010;2010;5976;472
5977;20;1198;2014;5977;2319
5978;59;2938;1968;5978;939
5979;7;2939;2013;5979;1966
5980;19;2940;2004;5980;588
5981;18;2941;2012;5981;3363
5982;56;2830;1989;5982;475
5983;119;2942;1991;5983;953
5984;44;2943;2012;5984;2123
5985;19;574;2012;5985;1731
5986;5;2944;2011;5986;302
5987;15;2945;2013;5987;1277
5988;175;2946;1881;5988;427
5989;10;2947;2009;5989;3319
5990;11;1682;2010;5990;3008
5991;31;2948;1981;5991;745
