id;author_name
1738;Simon Sinek
1739;Dorothy Allison
1740;Daniel Suarez
1741;Joy Adamson
1742;Alfred Bester, Neil Gaiman
1743;Rosamund Hodge
1744;Shaun Tan
1745;Ù…ØµØ·ÙÙ‰ Ù…Ø­Ù…ÙˆØ¯
1746;Claire Messud
1747;Augustine of Hippo, Henry Chadwick, Albert Cook Outler
1748;Cathy Marie Buchanan
1749;Chanda Hahn
1750;Sarah Silverman
1751;Patricia Highsmith
1752;Christine Feehan
1753;Masashi Kishimoto
1754;Lauren Beukes
1755;Diane Ackerman
1756;Chris Hadfield
1757;Joanna Cole, Bruce Degen
1758;Holly Black, Cassandra Clare
1759;Daniel Abraham, George R.R. Martin, Tommy Patterson
1760;Bret Lott
1761;Ø®ÙˆÙ„Ø© Ø­Ù…Ø¯ÙŠ
1762;Ellen Schreiber
1763;Adrian Conan Doyle, John Dickson Carr
1764;Joshua Ferris
1765;Monica  Murphy
1766;Hisaya Nakajo, David Ury
1767;Juliet Marillier
1768;Seth Godin
1769;Atul Gawande, Susanne Kuhlmann-Krieg
1770;Roland Barthes, Richard Howard
1771;Andrew Davidson
1772;Elizabeth  Smart, Chris Stewart
1773;Michael Buckley, Peter Ferguson
1774;Terry Pratchett, Stephen Briggs
1775;Caragh M. O'Brien
1776;Derek Landy, Tom Percival
1777;Andy Warhol
1778;Vladimir Nabokov
1779;Charles Dickens, Michael Slater
1780;B.J. Novak
1781;Nathan Filer
1782;Madeleine Roux
1783;John Piper
1784;Lauren Graham
1785;Robert Frost
1786;Becky Albertalli
1787;Elizabeth Gaskell, Pam Morris
1788;A.G. Howard
1789;Primo Levi, Stuart J. Woolf, Philip Roth
1790;Jules Verne, Caleb Carr, Jordan Stump
1791;Susan Vreeland
1792;William Steig
1793;Carolyn Jessop, Laura Palmer
1794;Stephen R. Donaldson
1795;Marcus Buckingham, Curt Coffman
1796;Thornton Wilder, Donald Margulies, Tappan Wilder
1797;Emily Carroll
1798;Michael Ende
1799;Ayana Mathis
1800;Jane Yolen, John Schoenherr
1801;Fyodor Dostoyevsky, Constance Garnett, Gary Saul Morson
1802;HonorÃ© de Balzac
1803;Sylvia Plath, Ted Hughes
1804;Andrew Ross Sorkin
1805;John Steinbeck, Susan Shillinglaw
1806;Zoe Sugg, Siobhan Curham
1807;Carol Ryrie Brink
1808;J.I. Packer
1809;Neil Gaiman, Marc Hempel, Richard Case, D'Israeli, Teddy Kristiansen, Glyn Dillon, Charles Vess, Dean Ormston, Kevin Nowlan, Todd Klein, Frank McConnell
1810;Neil Gaiman, Mike Allred, Gary Amaro, Mark Buckingham, David Giordano, Tony Harris, Steve Leialoha, Vince Locke, Shea Anton Pensa, Alec Stevens, Bryan Talbot, John Watkiss, Todd Klein, Michael Zulli, Stephen King
1811;Hans Christian Andersen, Jerry Pinkney
1812;Graham Greene, Monica Ali
1813;Felix Salten, Barbara Cooney
1814;Herodotus, Aubrey de SÃ©lincourt, John M. Marincola
1815;K. Bromberg
1816;Matthew Pearl
1817;Kimberly Derting
1818;Stephen R. Covey, A. Roger Merrill, Rebecca R. Merrill
1819;Anne McCaffrey
1820;Nancy Garden
1821;Jonathan Lethem
1822;Malorie Blackman
1823;Harriet Jacobs
1824;Kristen Proby
1825;T. Harv Eker
1826;Michael Chabon, Hans Hermann
1827;Molly McAdams
1828;Julie Otsuka
1829;Jennifer McMahon
1830;Marina Keegan
1831;Paolo Giordano, Shaun Whiteside
1832;Neil Gaiman, Skottie Young
1833;G. Willow Wilson, Adrian Alphona
1834;Gennifer Choldenko
1835;Pamela Druckerman, Abby Craden
1836;Megan Whalen Turner
1837;Sarah Winman
1838;Lang Leav
1839;Francis Chan, Danae Yankoski
1840;Tom Franklin
1841;Rainer Maria Rilke, Reginald Snell, Franz Xaver Kappus
1842;Anna Banks
1843;Charles Baudelaire, Richard Howard
1844;Janet Evanovich, Lee Goldberg
1845;Pierre-Ambroise Choderlos de Laclos, Douglas ParmÃ©e
1846;E. Nesbit
1847;Irwin Shaw
1848;Gilly Macmillan
1849;Sheri Reynolds
1850;Pat Frank
1851;Kazu Kibuishi
1852;Flannery O'Connor
1853;Lisa Scottoline
1854;Sister Souljah
1855;Shunryu Suzuki
1856;Han Kang, Deborah     Smith
1857;Franz Kafka, Mark Harman, Regaip Minareci, Åžerif YeÅŸilbucak
1858;Jonathan Swift
1859;Sam Harris
1860;Susane Colasanti
1861;Connie Willis
1862;Bryan Stevenson
1863;Brian L. Weiss
1864;Keith Ferrazzi
1865;Melina Marchetta
1866;Kimon Nicolaides, Mamie Harmon
1867;Lorna Landvik
1868;Kate DiCamillo, K.G. Campbell
1869;Edward P. Jones
1870;James     Baldwin
1871;Yuu Watase
1872;Marcel Proust, Simon Vance, Lydia Davis
1873;Don    Wood, Audrey Wood
1874;Daniel H. Wilson
1875;Sue Townsend
1876;W. Somerset Maugham
1877;Mike Carey, Glenn Fabry, Neil Gaiman
1878;Chloe Neill
1879;Naoki Higashida, K.A. Yoshida, David Mitchell
1880;Janette Oke
1881;W.B. Yeats, Richard J. Finneran
1882;Barbara Shook Hazen, Robert Lewis May, Richard Scarry
1883;Haruki Murakami, Jay Rubin, Alfred Birnbaum
1884;Frederik Pohl
1885;Kerry Patterson, Joseph Grenny, Ron McMillan, Al Switzler, Stephen R. Covey
1886;Thomas Cahill
1887;Robert Kirkman, Tony Moore, Charlie Adlard, Cliff Rathburn
1888;Ruth Reichl
1889;William  Gibson
1890;Thomas Hobbes, C.B. Macpherson
1891;Sandra Brown
1892;Sloane Crosley
1893;Antonia Fraser
1894;Michelle Magorian
1895;Tabitha Suzuma
1896;Rob Thomas, Jennifer Graham
1897;J.R. Moehringer
1898;Danny Sugerman, Jerry Hopkins
1899;Marguerite Henry, Wesley Dennis
1900;Haven Kimmel
1901;William Gibson, Bruce Sterling
1902;A.L. Singer, Walt Disney Company
1903;Guy Gavriel Kay
1904;Nora Ephron
1905;Brennan Manning, Michael W. Smith, Rich Mullins
1906;Wilbur Smith
1907;Naomi Klein
1908;Jonas Jonasson, Rachel Willson-Broyles
1909;GÃ¼nter Grass
1910;Shannon Hale, James Noel Smith
1911;Edith Hamilton, Steele Savage
1912;Anna Dewdney
1913;Al Franken
1914;Leah Remini, Rebecca Paley
1915;Eric Shanower, Skottie Young, L. Frank Baum
1916;Edith Hahn Beer, Susan Dworkin, Susan Sarandon, Julia Ormond, Rory Kennedy
1917;Ree Drummond
1918;Julie Kibler
1919;Carrie Fisher
1920;Rick Riordan, Gordon Korman, Peter Lerangis, Jude Watson
1921;Ron Rash
1922;Hampton Sides
1923;Marisa de los Santos
1924;Jeff Smith
1925;Christopher Pike
1926;Dodie Smith, Michael Dooling
1927;Daniel Defoe
1928;E.L. Doctorow
1929;David Weber
1930;Ben Goldacre
1931;Cherrie Lynn
1932;Ai Yazawa
1933;Joseph Delaney, Patrick  Arrasmith
1934;Plum Sykes
1935;Robert Cormier
1936;Teddy Slater, Ron Dias, Ric GonzÃ¡lez
1937;Michael Punke
1938;Neil Gaiman, Michael Zulli, Jon J. Muth, Charles Vess, Mikal Gilmore
1939;Clayton M. Christensen
1940;Teddy Slater, Bill Langley, Ron Dias, Walt Disney Company
1941;Foundation for Inner Peace
1942;Wayne W. Dyer
1943;Jack Weatherford
1944;Theodore Dreiser
1945;Andrea Hirata
1946;Joanne Fluke
1947;Mitchell Zuckoff
1948;Sam Kean
1949;Clive Barker
1950;Bill Dedman, Paul Clark Newell Jr.
1951;Brother Lawrence
1952;Bob Goff
1953;Benjamin Graham, Jason Zweig, Warren Buffett
1954;Stephen Hawking
1955;Blanche Fisher Wright
1956;William Shakespeare, John Jowett
1957;Anna Todd
1958;Cassandra Clare, Sarah Rees Brennan, Maureen Johnson, Cassandra Jean
1959;Tarryn Fisher
1960;Jon Kabat-Zinn
1961;Banana Yoshimoto, Megan Backus
1962;Eric Van Lustbader
1963;Judith McNaught
1964;Charles Dickens, Mark Ford
1965;Dean Koontz, Kevin J. Anderson, Chuck Dixon, Brett Booth
1966;Jean-Jacques Rousseau, Maurice Cranston
1967;Ernesto Sabato
1968;Alexander Hamilton, James Madison, John Jay, Philo-Publius, Clinton Rossiter, Charles R. Kessler
1969;Julie Anne Peters
1970;Sarah Blake, Orlagh Cassidy
1971;Nic Sheff
1972;Daniel O'Malley
1973;Frank Beddor
1974;Joyce Maynard
1975;Ed Catmull, Amy Wallace
1976;Frida Kahlo, Carlos Fuentes, Sarah M. Lowe
1977;Stephen King, Bernie Wrightson, Michele Wrightson
1978;Bob McCabe
1979;Jeff Shaara
1980;Michael Morpurgo
1981;Chelsea Cain
1982;Julianne Donaldson
1983;Kathleen Tessaro
1984;Tara Sivec
1985;Gabrielle Hamilton
1986;Herman Melville
1987;Lars Kepler, Ann Long
1988;Piers Anthony
1989;Tommy Lee, Vince Neil, Nikki Sixx, Neil Strauss, Mick Mars, Tommy Lee
1990;Theo LeSieg, Roy McKie
1991;Theodore Dreiser, Richard R. Lingeman
1992;Brynne Stephens, Lela Dowling, Cynthia Martin, Anne McCaffrey
1993;Jenny Nimmo
1994;Amie Kaufman, Jay Kristoff
1995;Glen Cook
1996;Susan Hill, John Lawrence
1997;Barbara Robinson
1998;Aimee Carter
1999;Steven Johnson
2000;Anna Carey
2001;Susan Sontag
2002;Mary McGarry Morris
2003;Michio Kaku
2004;Karen Cushman
2005;Michel Faber
2006;Armistead Maupin
2007;Washington Irving
2008;Victoria Hislop
2009;Ian Rankin, Mircea PricÄƒjan
2010;Robert Kirkman, Charlie Adlard
2011;Marya Hornbacher
2012;William  Davis
2013;H.P. Lovecraft, August Derleth, Robert Bloch
2014;Mary  Stewart
2015;H.P. Lovecraft, S.T. Joshi
2016;Neale Donald Walsch
2017;Felicia Day, Joss Whedon
2018;Matt Fraction, David Aja, Javier Pulido, Matt Hollingsworth, Chris Eliopoulos, Alan Davis
2019;Jeph Loeb, Jim Lee, Scott Williams, Alex Sinclair, Richard Starkings
2020;Edgar Rice Burroughs
2021;Enid Blyton
2022;Larissa Ione
2023;Robert Hughes
2024;Ted Dekker
2025;Adam Hochschild
2026;James Patterson, David Ellis
2027;Jodi Picoult, Samantha van Leer
2028;Henry David Thoreau, W.S. Merwin
2029;Kanoko Sakurakouji, JN Productions, Pancha Diaz
2030;Erin Watt, Elle Kennedy, Jen Frederick
2031;Rachel Caine, Cynthia Holloway
2032;Laurelin Paige
2033;James Patterson, NaRae Lee
2034;Lene KaaberbÃ¸l, Agnete Friis
2035;Plato, Christopher Gill
2036;D.B.C. Pierre
2037;Ntozake Shange
2038;Jennifer Close
2039;Stella Gibbons, Lynne Truss, Roz Chast
2040;Rainer Metzger, Ingo F. Walther
2041;Chris Guillebeau
2042;Trevor Noah
2043;Theodore Taylor
2044;Justina Chen
2045;Carol Shields
2046;Beth Harbison
2047;Peter HÃ¸eg, Tiina Nunnally
2048;Julia Hoban
2049;Hillary Rodham Clinton
2050;Jeph Loeb, Tim Sale
2051;Edmund de Waal
2052;Al Perkins, Eric Gurney
2053;Lissa Price
2054;Juan Rulfo, Margaret Sayers Peden, Susan Sontag
2055;Kelly Corrigan
2056;T.S. Eliot, Michael North
2057;Heather Cocks, Jessica  Morgan
2058;Milan Kundera
2059;Robert Charles Wilson
2060;Eugene O'Neill
2061;Kohta Hirano, Duane Johnson
2062;Noah Gordon
2063;Dean Koontz, Kevin J. Anderson, Scott Brick
2064;Jane Yolen, Mark Teague
2065;Miyamoto Musashi, Victor Harris
2066;Irvin D. Yalom
2067;Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick
2068;Kyle Idleman
2069;William Blake
2070;Stan Berenstain, Jan Berenstain
2071;H.W. Janson, Anthony F. Janson
2072;Yukiru Sugisaki
2073;Karl Marlantes
2074;Trenton Lee Stewart, Diana Sudyka
2075;William Shakespeare, Barbara A. Mowat, Paul Werstine
2076;Aristotle
2077;Jordan Belfort
2078;Dietrich Bonhoeffer
2079;Michelle Alexander
2080;Knut Hamsun, George Egerton
2081;Cristina Henriquez
2082;Brian Azzarello, Lee Bermejo
2083;Sergei Lukyanenko, Andrew Bromfield
2084;Jenny Offill
2085;Susan Meissner
2086;Dalton Trumbo
2087;Pierre Boulle, Xan Fielding
2088;Belva Plain
2089;Henry T. Blackaby, Claude V. King, Richard Blackaby
2090;James Dickey
2091;Katsura Hoshino, Mayumi Kobayashi
2092;Ian Caldwell, Dustin Thomason
2093;Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Dave Marshall, Gurihiru
2094;Rob Sheffield
2095;Legs McNeil, Gillian McCain
2096;Marybeth Mayhew Whalen
2097;Sarah Weeks
2098;Jim Carroll
2099;Lew Wallace
2100;George Orwell, Lionel Trilling
2101;Lolly Winston
2102;George R.R. Martin, Gary Gianni
2103;Madeline Sheehan
2104;Pam Adams
2105;Robert Bryndza
2106;Joss Whedon, Georges Jeanty
2107;Mikhail Bulgakov, Mirra Ginsburg, Mikhail Bulgakov
2108;John Gardner
2109;James Gleick
2110;Kurt Busiek, Alex Ross
2111;Jay Asher, Carolyn Mackler
2112;Suzanne Young
2113;Jennifer Echols
2114;Philipp Meyer
2115;Christopher Moore, Oliver Wyman
2116;Bryn Greenwood
2117;Ina Garten, Melanie Acevedo
2118;Kathy Reichs, Brendan Reichs
2119;Laura Schroff, Alex Tresniowski, Valerie Salembier
2120;Rhoda Janzen
2121;Ruud van der Rol, Rian Verhoeven, Anna Quindlen, Anne Frank, Tony Langham, Plym Peters
2122;Gary Larson
2123;Orson Scott Card, Aaron Johnston
2124;Pema ChÃ¶drÃ¶n
2125;Daisy Goodwin
2126;Al Dempster, Milt Banta, Golden Books, Walt Disney Company
2127;Andy Goldsworthy
2128;Denis Johnson
2129;Bryan Lee O'Malley, Steve Buccellato
2130;Alan Moore, Eddie Campbell, Pete Mullins
2131;Katherine Neville
2132;Jean Webster
2133;Edith Pattou
2134;Sigmund Freud, James Strachey, Peter Gay
2135;James Bowen
2136;Joss Whedon, John Cassaday
2137;Eric    Weiner
2138;Tracy Brogan
2139;Richard J. Foster
2140;Muriel Spark
2141;Megan McCafferty
2142;Richard Peck
2143;Ben Mezrich
2144;Mariko Tamaki, Jillian Tamaki
2145;Nikki Sixx
2146;Paul Harding
2147;Penelope Ward
2148;Alan Lightman
2149;Fyodor Dostoyevsky, Christian Redl, Philip Dossick, Emanuela Guercetti, Michelle-IrÃ¨ne Brudny, Richard Pevear, Norman Dietz, Donald Fanger, coderati, Boris de SchlÅ“zer, Larissa Volokhonsky
2150;Andrew Williamson, Andrew Williamson
2151;Amy Harmon
2152;Vikas Swarup
2153;Donald J. Sobol
2154;C.J. Sansom
2155;Lisi Harrison
2156;Elizabeth Kolbert
2157;Ben Fountain
2158;Lian Hearn
2159;Ronald H. Balson
2160;Emily Bleeker, Dan John Miller
2161;Iris Johansen
2162;Rachael Ray
2163;James L. Swanson
2164;Mark  Edwards
2165;Michelle Moran
2166;David McRaney
2167;Sara Donati
2168;Aeschylus, Robert Fagles, William Bedell Stanford
2169;Ildefonso Falcones
2170;The Church of Jesus Christ of Latter-day Saints
2171;Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross
2172;Rachel Vincent
2173;Brodi Ashton
2174;G. Norman Lippert
2175;Brother Andrew, Elizabeth Sherrill, John Sherrill
2176;J. Courtney Sullivan
2177;Meg Rosoff
2178;Dawn J. Ranck, Phyllis Pellman Good
2179;Lili St. Crow, Lilith Saintcrow
2180;Malika Oufkir, MichÃ¨le Fitoussi
2181;Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell
2182;Kim Carpenter, John R. Perry, Krickitt Carpenter
2183;Megan Miranda
2184;Mercer Mayer
2185;CLAMP, William Flanagan
2186;Oscar Wilde, Inga Moore
2187;Bryan Lee O'Malley, Nathan Fairbairn
2188;Tijan
2189;JenÅ‘ Barcsay
2190;John Saul
2191;Jean Sasson
2192;Joseph Murphy, Ian McMahan
2193;Esther Forbes, Lynd Ward
2194;Ernesto Che Guevara, Aleida Guevara March
2195;N.K. Jemisin
2196;Roberto BolaÃ±o, Natasha Wimmer
2197;Stefan Zweig, Joel Rotenberg, Hans Hausmann, Dirk Muller, Peter Gay, Willy Trenk-Trebitsch, Mario Adorf, Gert Westphal
2198;Justine Korman Fontes, Don Williams, Walt Disney Company
2199;Jeanne Birdsall
2200;Sally Bedell Smith
2201;Jo NesbÃ¸, Charlotte Barslund
2202;John Layman, Rob Guillory
2203;Arkady Strugatsky, Boris Strugatsky, Antonina W. Bouis, Antonina W. Bouis, Theodore Sturgeon
2204;Elizabeth Gaskell
2205;Jack Kerouac, Aram Saroyan
2206;P.G. Wodehouse
2207;Amanda Palmer
2208;Garth Ennis, Steve Dillon
2209;Chris   Smith, Christopher Lee, Richard Taylor
2210;Elizabeth  George
2211;Arturo PÃ©rez-Reverte, Sonia Soto
2212;Beverly Cleary, Paul O. Zelinsky
2213;Douglas Coupland
2214;Viet Thanh Nguyen
2215;Joanna Wylde
2216;Mary O'Hara, Dave Blossom
2217;Philippa Gregory, Mirjana Valent
2218;Henrik Ibsen, William Archer
2219;Walt Disney Company
2220;Caroline Myss
2221;Beatriz Williams
2222;Gary D. Schmidt
2223;Judy Schachner
2224;Brian Tracy
2225;Sandra Boynton
2226;Wallace D. Wattles
2227;A. Manette Ansay
2228;David Brin
2229;Shelly Crane
2230;Robert   Harris
2231;Bertrand Russell
2232;Lewis Carroll
2233;Nigella Lawson
2234;Thomas Malory, Keith Baines, Robert Graves
2235;Cupcake Brown
2236;Kate Douglas Wiggin
2237;Anton Chekhov, Richard Pevear, Larissa Volokhonsky
2238;S.C. Gwynne
2239;Karen Kingsbury, Gary Smalley
2240;Jennifer Donnelly
2241;Dorothy L. Sayers
2242;Robert Sabuda, Lewis Carroll
2243;Ross King
2244;Noel Streatfeild, Diane Goode
2245;Harry Gregson-Williams
2246;Carolyn Brown
2247;E.E. Cummings
2248;Sara Raasch
2249;Matthew  Thomas
2250;Mary Pipher
2251;Kate Brian
2252;Russell Hoban, Lillian Hoban
2253;Max Barry
2254;Candace Bushnell, Donna Murphy
2255;Cece Bell, David Lasky
2256;Jude Deveraux
2257;Jonathan Maberry
2258;Plato, G.M.A. Grube, John M. Cooper
2259;Charles R. Cross
2260;Thucydides, Rex Warner, Moses I. Finley
2261;Stephen Crane, George Stade, Richard Fusco
2262;Richard Kadrey
2263;John Hart
2264;Jorge Luis Borges, Donald A. Yates, James E. Irby, AndrÃ© Maurois
2265;Tim Harford
2266;Drew Daywalt, Oliver Jeffers
2267;Katie J. Davis, Beth Clark
2268;Kathleen Kent
2269;Thomas Mann, John E. Woods
2270;Patricia Reilly Giff
2271;Heather Brewer
2272;Barry Schwartz
2273;Annette Curtis Klause
2274;D.H. Lawrence
2275;Jack Canfield, Janet Switzer
2276;Alexander Osterwalder, Yves Pigneur
2277;Stephen Greenblatt
2278;Margaret George
2279;Norman Doidge
2280;Barry Lyga
2281;J. Ryan Stradal
2282;Ann McGovern, Winslow Pinney Pels, Winslow Pinn, Ey Pels
2283;Alaa Al Aswany, Ø¹Ù„Ø§Ø¡ Ø§Ù„Ø£Ø³ÙˆØ§Ù†ÙŠ
2284;Brian  McClellan
2285;Nicola Yoon
2286;Haruki Murakami, Philip Gabriel, Jay Rubin
2287;Koren Zailckas
2288;Bree Despain
2289;Bill Buford
2290;Clarissa Pinkola EstÃ©s
2291;Marcus Buckingham, Donald O. Clifton
2292;Chris Anderson
2293;Adolf Hitler
2294;Aleatha Romig
2295;Sean Covey
2296;Tom Angleberger
2297;Thanhha Lai
2298;Jude Fisher
2299;Guy Kawasaki
2300;Wes  Moore, Tavis Smiley
2301;Ariana Franklin
2302;Naoko Takeuchi, æ­¦å†… ç›´å­
2303;Sarah Vowell, Katherine Streeter
2304;Ruth Stiles Gannett
2305;Greg Iles
2306;Jay McInerney
2307;Syd Hoff
2308;Giovanni Boccaccio, G.H. McWilliam
2309;Alice Munro
2310;Eileen Christelow
2311;Jorge Luis Borges, Andrew Hurley
2312;Rachel Van Dyken
2313;Lilian Jackson Braun
2314;Nyrae Dawn
2315;Rick Riordan, Haley Riordan
2316;Courtney Cole
2317;Neil Patrick Harris, David Javerbaum, Antony Hare
2318;Josh McDowell
2319;Cherie Priest
2320;Rita Mae Brown
2321;Marianne Williamson
2322;Charles Portis
2323;Susan  Jeffers
2324;Matthew Dicks
2325;Salman Rushdie, Paul Birkbeck
2326;Susan Crandall
2327;Brian Staveley
2328;Monica Ali
2329;Sally Green
2330;Nikos Kazantzakis, ÎÎ¯ÎºÎ¿Ï‚ ÎšÎ±Î¶Î±Î½Ï„Î¶Î¬ÎºÎ·Ï‚
2331;William H. Armstrong, James Barkley
2332;Lawrence M. Krauss, Richard Dawkins
2333;Slash, Anthony Bozza
2334;Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru
2335;Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre
2336;Rachel Carson, Linda Lear, Edward O. Wilson
2337;Holly Madison
2338;Nadia Hashimi
2339;Scott Westerfeld, Keith Thompson
2340;Martha Stout
2341;Brian K. Vaughan, Pia Guerra, Goran SudÅ¾uka, JosÃ© MarzÃ¡n Jr.
2342;Charles Belfoure
2343;Morgan Rhodes, Michelle Rowen
2344;Esther Hicks, Jerry Hicks, Wayne W. Dyer
2345;Henry Fielding, Thomas Keymer, Alice Wakely
2346;Sherwood Anderson
2347;Roberto BolaÃ±o
2348;Matthew Inman, The Oatmeal
2349;Haruki Murakami, Ted Goossen
2350;Diana L. Paxson, Marion Zimmer Bradley
2351;Per Petterson, Anne Born
2352;Doug Moench, Chuck Dixon, Jim Aparo, Norm Breyfogle, Graham Nolan, Jim Balent
2353;Brad Thor
2354;Stephen King, Willem Dafoe
2355;John Fante, Charles Bukowski
2356;Rick Bragg
2357;Leigh Nichols, Dean Koontz
2358;Philip Pullman, Jacob Grimm, Wilhelm Grimm
2359;Stephen Coonts
2360;Enid Bagnold
2361;Richard Branson
2362;Aristophanes, Sarah Ruden
2363;Peter Clines
2364;Scott Jurek, Steve Friedman
2365;Joss Whedon, Brett Matthews, Will Conrad
2366;T.C. Boyle
2367;Eugene B. Sledge, Paul Fussell
2368;Eleanor Estes, Louis Slobodkin
2369;Meredith Wild
2370;Kass Morgan
2371;Brian K. Vaughan, Pia Guerra, JosÃ© MarzÃ¡n Jr., Paul Chadwick
2372;Karma Wilson, Jane Chapman
2373;Brian Jacques, Gary Chalk
2374;Thomas Hardy, Alexander Theroux
2375;Michael Crichton, Richard   Preston
2376;Jean-Paul Sartre, Stuart Gilbert, Lionel Abel
2377;Greg Bear
2378;Ù…Ù†Ù‰ Ø§Ù„Ù…Ø±Ø´ÙˆØ¯
2379;Nathaniel Hawthorne, Robert S. Levine
2380;Glennon Doyle Melton
2381;Richard Paul Evans
2382;W.E.B. Du Bois, Donald B. Gibson, Monica W. Elbert
2383;Hannah  Green, Joanne Greenberg
2384;Shonda Rhimes
2385;Marguerite Duras, Barbara Bray, Maxine Hong Kingston
2386;Graham Greene, John Updike
2387;Isabel Allende
2388;Stephanie Danler
2389;Edward Bloor, Danny De Vito
2390;Bryan Burrough, John Helyar
2391;David Fishelson, Aaron Leichter, Max Brod, Franz Kafka
2392;Rysa Walker
2393;Catherynne M. Valente, Ana Juan
2394;Denise Grover Swank
2395;James Patterson, Marshall Karp
2396;Timur Vermes
2397;Chris Pavone
2398;Hermann Hesse, Richard Winston, Clara Winston, Theodore Ziolkowski
2399;Kevin Powers
2400;Gerald Durrell, Helma LapiÅ†a
2401;Tawni O'Dell
2402;Stephen King, Robin A.H. Waterfield
2403;Quinn Loftis
2404;Doreen Cronin, Harry Bliss
2405;Emily Snow
2406;Claire LaZebnik
2407;Richard Condon
2408;Shane Claiborne
2409;John Medina
2410;Richard C. Morais
2411;Lincoln Peirce
2412;Tim Burton
2413;Edwidge Danticat
2414;Louis-Ferdinand CÃ©line, Ralph Manheim, William T. Vollmann
2415;Matt Haig
2416;Essam Youssef
2417;Shaunti Feldhahn
2418;Dean Koontz, Keith Szarabajka
2419;Lynsay Sands
2420;Matthew Reilly
2421;Adam Smith
2422;Richard Ford
2423;Antony Beevor
2424;Kyousuke Motomi
2425;Beryl Markham
2426;Steven Galloway
2427;Betty White
2428;RenÃ© Descartes, Donald A. Cress
2429;James Surowiecki
2430;James Herbert
2431;Anthony Robbins, Kenneth H. Blanchard, Jason Winters
2432;Roz Chast
2433;Marilyn Manson, Neil Strauss
2434;BookRags
2435;Bernard Waber
2436;JosÃ© Saramago, Margaret Jull Costa
2437;Fredrik Backman, Henning Koch, Ø³Ù…Ø§Ù†Ù‡ Ù¾Ø±Ù‡ÛŒØ²Ú©Ø§Ø±ÛŒ
2438;Rob Bell
2439;Rudyard Kipling, Edward Said
2440;Beverly  Lewis
2441;Anne Bishop
2442;Nicholas Meyer
2443;Jonathan Harr
2444;Sonia Sotomayor
2445;Immanuel Kant, Paul Guyer, Allen W. Wood
2446;Rien Poortvliet, Wil Huygen
2447;Steven Pressfield
2448;Hester Browne
2449;John Stuart Mill
2450;Alan Cumming
2451;D.M. Pulley
2452;Jill Shalvis
2453;Rebecca Housel, J. Jeremy Wisnewski, William Irwin
2454;Eric Berne
2455;Alexandre Dumas fils, David Coward
2456;Rachel Hauck
2457;Stephen C. Lundin, Harry Paul, John Christensen, Kenneth H. Blanchard
2458;Vi Keeland, Penelope Ward
2459;Philip JosÃ© Farmer
2460;Mark Helprin
2461;J.D. Robb, Susan Ericksen
2462;Thomas Paine
2463;Adeline Yen Mah
2464;Michel Houellebecq, Frank Wynne
2465;Roy Thomas, Dick Giordano, Mark D. Beazley, Bram Stoker
2466;Dav Pilkey
2467;Paul Tough
2468;Elif Shafak
2469;Scott B. Smith
2470;Michael Blake
2471;Ellis Peters
2472;Giorgio Vasari, Julia Conway Bondanella, Peter Bondanella
2473;Dmitry Glukhovsky, M. David Drevs
2474;Christos Tsiolkas
2475;Robert Henri, Forbes Watson, Margery A. Ryerson
2476;Marcus Sakey
2477;Camille PagÃ¡n
2478;Caroline Preston
2479;Myla Goldberg
2480;Ram Dass, Richard Alpert
2481;Conn Iggulden
2482;Brad Stone
2483;Brittainy C. Cherry
2484;Heidi McLaughlin
2485;Ashwin Sanghi
2486;Norman Mailer
2487;James M. McPherson
2488;Michael Teitelbaum, Sue DiCicco
2489;Rob Buyea
2490;Lindsey Kelk
2491;Beth Fantaskey
2492;Larry Bossidy, Ram Charan, Charles Burck
2493;Caitlin Doughty
2494;H.P. Lovecraft
2495;Joe Hill, Christopher Golden
2496;Simon Wood
2497;Grace Lin
2498;Arthur Ransome
2499;Mary Kay Andrews
2500;S.K. Tremayne
2501;Michael Moss
2502;Edward Eager, N.M. Bodecker
2503;Steve Hockensmith, Jane Austen, Patrick Arrasmith
2504;Helene Hanff
2505;Thich Nhat Hanh, Arnold Kotler, Dalai Lama XIV
2506;Anna Kendrick
2507;Robert Masello
2508;Jim Starlin, Jim Aparo, Mike DeCarlo
2509;Lisa Lutz
2510;Thornton Wilder
2511;Fyodor Dostoyevsky
2512;James E. Talmage
2513;Don Ferguson
2514;Charlotte BrontÃ«, Lucasta Miller, collaborative, Jessica Cox
2515;Paul Beatty
2516;Bill Willingham, Mark Buckingham, Craig Hamilton, Steve Leialoha, P. Craig Russell
2517;Jenna Miscavige Hill, Lisa Pulitzer
2518;Plato, James J. Helm
2519;Garth Ennis, Steve Dillon, Penn Jillette
2520;Diane Muldrow, J.P. Miller
2521;John Heilemann, Mark Halperin
