id;book_id;books_count;authors_id;pub_year;title_id;reviews_count
4428;6945530;71;896;2011;4428;1987
4429;86147;48;2306;1984;4429;1244
4430;16158519;68;588;2013;4430;2207
4431;14755;26;228;2006;4431;1148
4432;1894269;21;876;2008;4432;776
4433;6337006;27;1696;2010;4433;1080
4434;858037;37;2307;1958;4434;303
4435;51799;609;2308;1353;4435;782
4436;9893331;22;382;2011;4436;1159
4437;25010281;55;363;2015;4437;
4438;13530981;101;2309;2012;4438;3083
4439;1767779;31;2310;1989;4439;531
4440;40223;35;1266;2003;4440;745
4441;5787;123;2311;1947;4441;799
4442;18134249;16;2312;2013;4442;3787
4443;2054;152;723;1953;4443;1509
4444;2050;132;723;1940;4444;1145
4445;24779;66;1199;1966;4445;738
4446;6289938;30;1002;2009;4446;854
4447;508903;50;2313;1966;4447;956
4448;15993374;12;2314;2012;4448;2006
4449;12959086;19;2315;2012;4449;1448
4450;17032328;21;2316;2013;4450;1948
4451;20170296;18;2317;2014;4451;3047
4452;128756;79;598;1999;4452;1159
4453;313631;44;2318;1977;4453;393
4454;1137215;33;2319;2009;4454;3735
4455;165395;35;2320;1973;4455;804
4456;12588363;56;173;2012;4456;1652
4457;18225810;14;550;2014;4457;3290
4458;536982;32;1624;2003;4458;474
4459;15566;52;1055;1992;4459;182
4460;201342;41;864;1990;4460;376
4461;22886612;24;779;2015;4461;1605
4462;845977;57;2321;1992;4462;704
4463;5509321;17;717;2009;4463;1692
4464;257845;94;2322;1968;4464;3761
4465;653396;67;2323;1987;4465;672
4466;17792606;23;1037;2013;4466;3107
4467;13538552;39;2324;2012;4467;4043
4468;4835;94;2325;1990;4468;1941
4469;16058610;16;2326;2013;4469;3180
4470;13450339;24;1696;2012;4470;3753
4471;83143;62;1398;2003;4471;2067
4472;17910124;33;2327;2014;4472;1882
4473;18723;67;2328;2003;4473;1572
4474;18079804;72;2329;2014;4474;5550
4475;53639;189;2330;1946;4475;2393
4476;598117;52;2331;1969;4476;919
4477;11337189;39;2332;2012;4477;1038
4478;1970449;25;2333;2007;4478;977
4479;6582637;34;1518;2010;4479;1798
4480;8475505;14;711;2014;4480;5046
4481;32254;81;655;2006;4481;1405
4482;73297;27;354;1995;4482;715
4483;24814;21;652;1996;4483;264
4484;12413836;9;2334;2012;4484;608
4485;10033;75;2335;1943;4485;311
4486;1128437;90;1264;1993;4486;1008
4487;27333;74;2336;1962;4487;1415
4488;13452375;24;278;2012;4488;2235
4489;23215469;11;2337;2015;4489;2379
4490;10343389;52;183;2011;4490;1499
4491;18505784;26;2338;2014;4491;2786
4492;7826116;42;2339;2010;4492;2449
4493;72536;26;2340;2005;4493;1896
4494;79422;14;2341;2006;4494;330
4495;3157876;34;280;2007;4495;657
4496;643301;6;9;2003;4496;476
4497;261331;43;2240;2002;4497;2496
4498;8680418;38;1438;2011;4498;2098
4499;17456328;27;2342;2013;4499;2844
4500;12954620;41;2343;2012;4500;5702
4501;244383;40;2344;2004;4501;504
4502;7005479;82;600;2009;4502;2613
4503;99329;377;2345;1749;4503;765
4504;80176;372;2346;1919;4504;1780
4505;22717015;25;155;2015;4505;2745
4506;89656;67;536;1986;4506;910
4507;156533;14;747;2004;4507;418
4508;15096;78;705;2001;4508;2091
4509;63032;84;2347;2004;4509;2930
4510;2748;41;2213;1995;4510;808
4511;15799936;18;2348;2012;4511;1522
4512;93947;76;717;2007;4512;1424
4513;14965;57;805;2004;4513;1724
4514;8960;56;1515;2001;4514;665
4515;14185;112;627;1965;4515;1114
4516;23128304;39;2349;2005;4516;3995
4517;9598;67;53;1982;4517;637
4518;8579016;11;226;2009;4518;862
4519;181886;40;2350;2004;4519;140
4520;398323;71;2351;2003;4520;3715
4521;51078;7;2352;1993;4521;191
4522;25451555;17;660;2015;4522;2570
4523;206196;29;2353;2002;4523;1129
4524;102733;82;2354;1989;4524;360
4525;207569;46;674;1983;4525;1317
4526;46227;72;2355;1939;4526;1398
4527;470495;21;2356;1997;4527;1444
4528;32433;50;2357;1979;4528;236
4529;13554713;36;2358;2012;4529;812
4530;43886;29;339;1998;4530;496
4531;26114;134;2058;1967;4531;822
4532;12326627;46;142;2013;4532;2390
4533;377425;59;2359;1986;4533;134
4534;11313;53;1666;1977;4534;552
4535;225774;54;2360;1935;4535;195
4536;211099;49;2361;2011;4536;844
4537;1591;222;2362;-411;4537;653
4538;5983057;60;321;2010;4538;3969
4539;12444166;24;677;2012;4539;4066
4540;15062217;24;2363;2012;4540;2777
4541;9165406;13;2222;2011;4541;4481
4542;85957;37;355;1990;4542;335
4543;13521459;38;594;2012;4543;1420
4544;85443;53;359;1980;4544;1139
4545;13202092;34;2364;2012;4545;1622
4546;7093222;80;825;2010;4546;1180
4547;18656006;29;1324;2014;4547;2013
4548;50930;33;355;2000;4548;293
4549;2113410;25;1923;2008;4549;3319
4550;49006;46;1382;2005;4550;956
4551;57727;73;893;1990;4551;643
4552;16045144;25;1013;2012;4552;3277
4553;616678;55;859;1989;4553;415
4554;133765;10;2365;2006;4554;938
4555;63461;39;498;1975;4555;289
4556;84142;38;1070;2004;4556;1100
4557;474634;45;1653;1999;4557;924
4558;281512;48;1443;2000;4558;271
4559;8069535;23;1389;2010;4559;1231
4560;3764;132;1397;1957;4560;860
4561;24731;9;2366;1995;4561;2636
4562;6368611;19;569;2011;4562;1552
4563;27209486;22;1085;2016;4563;2283
4564;13624367;9;1041;2012;4564;1961
4565;34534;75;304;2001;4565;1145
4566;771332;31;2367;1981;4566;1232
4567;42369;31;2368;1944;4567;1983
4568;13481275;33;998;2014;4568;4104
4569;18244799;47;2369;2013;4569;2003
4570;15705011;44;118;2013;4570;3436
4571;345299;33;918;2004;4571;750
4572;17332969;51;2370;2013;4572;4827
4573;9666812;51;1272;2011;4573;1517
4574;156530;16;2371;2004;4574;550
4575;867248;21;2372;2002;4575;604
4576;30253864;23;1784;2016;4576;5022
4577;317282;21;455;2007;4577;2446
4578;7983;31;2373;1992;4578;249
4579;43805;53;156;1996;4579;408
4580;283494;29;1331;2007;4580;903
4581;4932435;34;1865;2008;4581;4036
4582;32650;464;2374;1878;4582;1083
4583;11660590;57;2375;2011;4583;2791
4584;10037;21;2376;1947;4584;572
4585;46656;30;2377;1998;4585;69
4586;3832;88;931;1962;4586;889
4587;8581936;27;957;2011;4587;2251
4588;92855;50;1055;1996;4588;408
4589;7945049;35;1013;2010;4589;2760
4590;84785;81;363;2007;4590;
4591;6604887;9;2378;2007;4591;2434
4592;90192;636;2379;1851;4592;1651
4593;295086;49;1382;2005;4593;811
4594;31845516;20;2380;2016;4594;3190
4595;6449551;39;1013;2009;4595;2354
4596;11337912;21;2381;2011;4596;3804
4597;318742;387;2382;1903;4597;849
4598;45220;64;2383;1964;4598;727
4599;8069828;16;1520;2012;4599;2208
4600;6080822;30;1324;2009;4600;1889
4601;25690958;24;2384;2015;4601;3643
4602;275;148;2385;1984;4602;1684
4603;13350;18;42;2005;4603;343
4604;16033909;50;1385;2013;4604;1781
4605;3690;135;2386;1940;4605;1499
4606;24790;106;2387;1994;4606;1447
4607;20575411;47;1052;2014;4607;3208
4608;34988;57;1055;1990;4608;270
4609;28940;56;385;1995;4609;2085
4610;26192646;27;2388;2016;4610;3423
4611;110384;47;1254;2002;4611;1640
4612;89755;24;2389;1997;4612;2269
4613;33547;43;603;1971;4613;1503
4614;3648;45;1746;2006;4614;2748
4615;23281906;58;588;2014;4615;2229
4616;32530;40;1577;2001;4616;494
4617;29154543;34;363;2016;4617;
4618;8045080;48;717;2010;4618;1541
4619;114206;63;588;2003;4619;639
4620;781182;31;2390;1990;4620;548
4621;20706284;35;1243;2014;4621;2340
4622;17689;2;2391;2003;4622;223
4623;18108877;24;2392;2012;4623;2232
4624;9591398;42;2393;2011;4624;4718
4625;11970096;20;2394;2011;4625;2047
4626;14781501;44;2395;2012;4626;1906
4627;30068;66;875;2006;4627;
4628;14897790;106;2396;2012;4628;2692
4629;12617758;45;2397;2012;4629;3534
4630;128752;76;598;2003;4630;767
4631;16131025;33;1324;2013;4631;2230
4632;85958;31;355;2000;4632;292
4633;206682;68;367;2006;4633;1656
4634;16634;163;2398;1943;4634;1069
4635;13366259;49;2399;2012;4635;2982
4636;85418;92;710;2004;4636;1386
4637;16117804;15;1691;2013;4637;1738
4638;48132;138;2400;1956;4638;1892
4639;174403;43;2401;1999;4639;932
4640;11449;72;1574;1983;4640;1031
4641;30065028;49;250;2016;4641;4692
4642;11574;37;2402;1982;4642;723
4643;1999475;18;659;2009;4643;1868
4644;7992995;51;1631;2011;4644;2266
4645;14570;292;33;1874;4645;832
4646;590552;24;81;1962;4646;386
4647;64862;52;536;2004;4647;631
4648;11947156;15;2403;2011;4648;2474
4649;99296;16;2404;1996;4649;691
4650;222576;58;1666;1975;4650;678
4651;16071748;18;1213;2013;4651;1157
4652;15981894;13;2405;2012;4652;1788
4653;14905;149;10;1813;4653;588
4654;20697435;43;2005;2014;4654;3347
4655;9266776;5;2406;2011;4655;2201
4656;30240;52;687;2002;4656;650
4657;376514;53;2407;1959;4657;295
4658;37737;54;427;1990;4658;544
4659;11946245;31;183;2012;4659;2728
4660;12540;12;1080;1993;4660;1631
4661;61663;10;1249;1994;4661;661
4662;17449417;22;530;2013;4662;
4663;64081;19;2408;2006;4663;953
4664;2251306;43;2409;2008;4664;1362
4665;215539;28;1624;2007;4665;288
4666;7347109;65;2410;2008;4666;3358
4667;8435445;32;961;2011;4667;984
4668;7150178;41;2411;2010;4668;947
4669;3474186;54;350;2008;4669;1018
4670;519112;45;2412;1997;4670;1558
4671;5186;29;2413;1994;4671;1068
4672;12395;169;2414;1932;4672;1196
4673;4527502;69;363;2009;4673;1674
4674;16130537;21;2415;2013;4674;3354
4675;6566616;43;961;2009;4675;759
4676;3692091;5;2416;2008;4676;1895
4677;49158;19;2417;2004;4677;878
4678;21362;65;2418;1998;4678;494
4679;38568;34;2419;2005;4679;1366
4680;248682;68;588;2003;4680;594
4681;144790;54;2420;1998;4681;966
4682;825508;100;113;1993;4682;1239
4683;27001;48;842;2003;4683;1604
4684;25698;513;2421;1776;4684;667
4685;12872236;64;2422;2012;4685;3213
4686;6628;30;842;2005;4686;1986
4687;519048;54;1375;2000;4687;1070
4688;542389;66;2423;1998;4688;669
4689;6419566;7;2424;2001;4689;238
4690;191170;29;971;2002;4690;351
4691;1624;54;2425;1942;4691;2226
4692;2475251;47;2426;2008;4692;3148
4693;4066312;48;1614;2009;4693;1535
4694;9972053;17;2427;2011;4694;2292
4695;31862;73;2428;1637;4695;306
4696;5739373;51;1570;2009;4696;761
4697;12758317;61;240;2012;4697;3137
4698;433533;282;107;1921;4698;1160
4699;68143;38;2429;2004;4699;627
4700;39033;73;875;2003;4700;1186
4701;397860;42;2430;1975;4701;294
4702;8676;70;2431;1986;4702;381
4703;7122034;51;875;2010;4703;1338
4704;11395597;47;1508;2011;4704;2247
4705;10193062;23;1280;2012;4705;2003
4706;18594409;10;2432;2014;4706;3156
4707;37847;25;2433;1998;4707;1034
4708;9832370;1;2434;;4708;92
4709;372638;17;2435;1965;4709;175
4710;10874177;31;1076;2013;4710;5256
4711;3018539;109;2436;2005;4711;2401
4712;58889;29;892;1997;4712;809
4713;16431;64;264;1997;4713;579
4714;27406704;56;2437;2014;4714;4613
4715;44361;26;2438;2005;4715;1022
4716;210834;659;2439;1901;4716;1329
4717;508413;30;2440;1997;4717;774
4718;15711341;27;2441;2013;4718;4294
4719;77378;38;2442;1974;4719;264
4720;319644;49;1;2006;4720;1041
4721;3116205;27;1473;2008;4721;1295
4722;44255;35;1171;1991;4722;371
4723;27398;28;2443;2005;4723;769
4724;16099189;15;428;2013;4724;2863
4725;13642929;20;2444;2013;4725;2789
4726;226004;39;1477;1998;4726;741
4727;18288;383;2445;1781;4727;454
4728;16298;201;153;1950;4728;1199
4729;926908;36;2446;1976;4729;329
4730;153193;31;1586;2004;4730;858
4731;1305;49;2447;1998;4731;1561
4732;137098;21;2448;2005;4732;1019
4733;385228;410;2449;1859;4733;566
4734;22934446;20;2450;2014;4734;3202
4735;468070;28;2233;2007;4735;198
4736;22914448;11;2451;2015;4736;1747
4737;7863423;28;2452;2010;4737;1717
4738;16247792;34;585;2013;4738;2648
4739;5989573;21;496;2009;4739;773
4740;213233;26;940;2007;4740;1579
4741;15748335;14;1931;2012;4741;1374
4742;19095025;33;1551;2014;4742;3844
4743;6441654;11;2453;2009;4743;39
4744;49176;79;2454;1964;4744;596
4745;18966322;22;278;2013;4745;1477
4746;7186;626;2455;1848;4746;1132
4747;11942639;26;2456;2012;4747;1905
4748;206309;47;2457;1996;4748;770
4749;49250;46;807;1994;4749;540
4750;7981456;22;1351;2010;4750;3832
4751;8811139;33;459;2013;4751;2459
4752;28477789;13;2458;2016;4752;3250
4753;189147;61;2459;1971;4753;665
4754;114132;78;588;2001;4754;764
4755;12967;65;2460;1983;4755;3850
4756;106646;66;1029;1991;4756;602
4757;201175;73;2461;1996;4757;1093
4758;161744;538;2462;1776;4758;1122
4759;54529;49;2463;1997;4759;1636
4760;3338544;9;1745;1970;4760;1682
4761;13416236;19;1044;2012;4761;1339
4762;7148931;38;739;2000;4762;1367
4763;58314;116;2464;1998;4763;1317
4764;17314410;10;1643;2013;4764;2028
4765;224410;3;2465;2005;4765;37
4766;207266;62;2466;1997;4766;1665
4767;13435889;37;2467;2012;4767;1947
4768;149049;85;353;1979;4768;462
4769;98920;78;2468;2006;4769;2688
4770;17237214;27;546;2013;4770;3187
4771;5171894;50;1335;;4771;864
4772;21726;11;2469;2006;4772;2760
4773;336245;45;1382;2004;4773;727
4774;543339;57;2470;1988;4774;389
4775;153779;17;892;2009;4775;993
4776;6122735;14;559;2009;4776;504
4777;426025;20;472;1930;4777;419
4778;5883777;627;326;2001;4778;591
4779;321545;73;2471;1977;4779;1004
4780;233389;92;2472;1550;4780;106
4781;84139;35;1070;2005;4781;
4782;4935682;48;816;2009;4782;746
4783;5558786;115;2473;2005;4783;1545
4784;5396496;67;2474;2008;4784;2781
4785;207781;14;2475;1929;4785;130
4786;17171909;36;2476;2013;4786;1964
4787;26583370;6;2477;2015;4787;1617
4788;9799;37;1821;2003;4788;1369
4789;379316;39;264;2007;4789;1533
4790;18077769;43;1138;2014;4790;2640
4791;277190;56;1375;2004;4791;818
4792;11101772;5;2478;2011;4792;734
4793;251762;33;2479;2000;4793;1484
4794;182012;72;825;2004;4794;685
4795;236208;43;264;1976;4795;252
4796;29254;14;2480;1971;4796;598
4797;6530;74;357;2004;4797;731
4798;1279686;67;2481;2007;4798;1169
4799;291354;20;859;1990;4799;198
4800;32638;47;1949;1992;4800;1275
4801;715791;47;1635;2007;4801;1147
4802;2653622;22;655;2008;4802;1397
4803;17660462;54;2482;2013;4803;1577
4804;25564446;26;2483;2015;4804;4123
4805;3585344;26;1696;2009;4805;1131
4806;478951;29;918;2006;4806;603
4807;16119079;8;2484;2012;4807;2201
4808;22341276;14;1448;2014;4808;1786
4809;10098912;14;2485;2010;4809;1119
4810;12467;88;2486;1948;4810;641
4811;35100;23;2487;1988;4811;890
4812;646056;5;2488;1989;4812;71
4813;86424;60;841;2005;4813;794
4814;7783920;19;2489;2010;4814;2504
4815;37739;45;427;1974;4815;961
4816;7954556;21;777;2011;4816;1971
4817;9897164;21;495;2013;4817;2255
4818;6202661;38;2490;2009;4818;955
4819;2213324;32;350;2008;4819;2002
4820;25190;48;1483;1985;4820;652
4821;3389671;29;2491;2000;4821;2799
4822;26596;6;2247;1991;4822;196
4823;1635;37;2492;2009;4823;313
4824;20663702;23;2493;2014;4824;3029
4825;7096123;47;1570;2010;4825;1173
4826;15730101;182;2494;1928;4826;1033
4827;373915;63;2495;2005;4827;1803
4828;6819;45;364;1999;4828;1868
4829;21219083;16;2496;2015;4829;1181
4830;8709528;27;161;2015;4830;4043
4831;5983694;25;2497;2009;4831;3364
4832;125190;60;2498;1930;4832;712
4833;9442157;17;1736;2011;4833;1837
4834;20525628;39;803;2014;4834;2584
4835;1407874;7;1945;2006;4835;1148
4836;28116;32;1165;2004;4836;2358
4837;15811495;43;1577;2013;4837;2171
4838;126807;37;428;2007;4838;3551
4839;9751378;18;2499;2011;4839;2233
4840;23553419;53;2500;2015;4840;3015
4841;17899696;36;608;2013;4841;2993
4842;2873;60;118;1997;4842;1554
4843;15797397;39;2501;2013;4843;2615
4844;225038;34;2502;1954;4844;1264
4845;7090785;22;2503;2007;4845;863
4846;7180727;46;1577;2010;4846;1408
4847;825081;30;1339;1996;4847;888
4848;368916;64;2504;1970;4848;4095
4849;5153799;9;306;2008;4849;1222
4850;14572;43;2505;1990;4850;890
4851;6686671;15;2424;2007;4851;352
4852;29868610;19;2506;2016;4852;4278
4853;24429934;11;2507;2015;4853;1200
4854;7307795;16;385;2010;4854;2639
4855;107032;19;2508;1988;4855;371
4856;16085517;51;709;2013;4856;2927
4857;6871616;27;777;2010;4857;1722
4858;129117;50;2509;2007;4858;3326
4859;32626;25;1949;1984;4859;452
4860;294046;63;1335;2007;4860;1014
4861;33333;17;659;2000;4861;704
4862;30122;15;40;1976;4862;645
4863;56842;92;2230;1992;4863;1404
4864;7132363;25;1740;2010;4864;1265
4865;92508;119;2510;1927;4865;1542
4866;1772910;267;2511;1848;4866;1427
4867;5215879;31;687;2009;4867;1081
4868;481749;115;2512;1915;4868;1066
4869;1693617;7;2513;1994;4869;77
4870;31168;103;2514;1849;4870;651
4871;114129;71;588;1995;4871;559
4872;9569;40;797;2003;4872;642
4873;22237161;30;2515;2015;4873;3715
4874;21325;12;2516;2004;4874;689
4875;28077464;41;962;2016;4875;2446
4876;9578677;62;655;2011;4876;1625
4877;11301;30;190;1940;4877;580
4878;17733861;11;1652;;4878;1302
4879;15827066;28;2517;2013;4879;2487
4880;73945;306;2518;-390;4880;671
4881;102953;16;2519;1997;4881;272
4882;12880428;46;156;2012;4882;2823
4883;867650;14;2520;1954;4883;269
4884;10875239;38;1891;2011;4884;1871
4885;3974;16;481;2007;4885;2610
4886;773606;43;456;1953;4886;364
4887;6694937;21;2521;2010;4887;2555
4888;659622;52;555;1987;4888;587
4889;10599805;21;783;2012;4889;1787
4890;124524;39;2522;1976;4890;244
4891;93768;40;851;1986;4891;187
4892;7856305;52;183;2010;4892;1183
4893;148821;30;2243;2000;4893;677
4894;582533;53;2523;1978;4894;320
4895;40329;42;158;2004;4895;1099
4896;25454883;9;1332;2016;4896;4488
4897;9565045;33;1539;2011;4897;2862
4898;33609;45;2524;1954;4898;1669
4899;828387;71;2525;2005;4899;2235
4900;22693182;24;609;2015;4900;2480
4901;125925;31;574;2004;4901;819
4902;74256;81;2526;1959;4902;514
4903;18867685;31;1399;2013;4903;849
4904;42512;28;2527;1991;4904;476
4905;92367;84;113;2004;4905;1168
4906;568236;51;2528;1978;4906;989
4907;28899;20;2529;2006;4907;1229
4908;900;44;2530;2005;4908;1517
4909;64864;48;536;1998;4909;524
4910;8476248;33;1254;2011;4910;1753
4911;6443349;23;2531;2009;4911;850
4912;11720382;50;1577;2012;4912;1628
4913;233044;47;2532;2003;4913;1668
4914;239102;35;1094;1992;4914;
4915;93788;66;1062;2004;4915;1167
4916;8967;59;1515;2001;4916;620
4917;7144426;44;2533;2010;4917;200
4918;27252717;27;1224;2016;4918;3848
4919;289644;20;2534;2005;4919;566
4920;3121162;52;805;2008;4920;3047
4921;11544421;12;1188;2013;4921;2621
4922;9970042;31;1438;2012;4922;1755
4923;18453095;41;1035;2014;4923;1976
4924;99610;71;1029;1997;4924;552
4925;2855034;54;304;2008;4925;2441
4926;114162;71;1614;2004;4926;1923
4927;456028;39;2024;2004;4927;644
4928;10680329;32;1013;2011;4928;2239
4929;17455585;35;495;2014;4929;3890
4930;1717890;14;2535;2006;4930;394
4931;32769;8;2494;1931;4931;467
4932;6340016;15;1136;2008;4932;1928
4933;465904;56;1819;1988;4933;443
4934;6596547;27;2536;2010;4934;3626
4935;13489517;8;2537;2012;4935;1614
4936;107195;21;2538;1996;4936;814
4937;903;25;2539;1967;4937;1140
4938;277397;37;2540;1987;4938;1379
4939;22904;70;2541;1946;4939;485
4940;1059680;10;2542;2007;4940;602
4941;260025;38;851;1986;4941;206
4942;48467;60;1852;1952;4942;1675
4943;220826;28;2543;1943;4943;1277
4944;187124;37;1055;1997;4944;546
4945;223838;243;2544;1896;4945;495
4946;10790516;31;1696;2012;4946;2239
4947;515905;12;1045;2007;4947;723
4948;2260637;60;717;2008;4948;1252
4949;2659997;35;2545;2008;4949;1882
4950;11178225;45;743;2013;4950;4388
4951;2182780;18;2546;2005;4951;375
4952;273511;36;1382;2005;4952;766
4953;18176747;20;2547;2014;4953;1300
4954;11051889;11;759;2011;4954;1608
4955;228990;46;1794;1977;4955;297
4956;2063563;22;2548;2007;4956;1564
4957;18527947;49;588;2014;4957;1787
4958;10909804;33;2549;2010;4958;1176
4959;3492020;46;543;2009;4959;710
4960;23534;30;812;1977;4960;896
4961;19161852;20;2195;2015;4961;4039
4962;13568322;4;2550;2012;4962;131
4963;67931;64;2551;2002;4963;1406
4964;2113260;35;842;2009;4964;3612
4965;33569;43;72;1971;4965;1384
4966;6164358;37;2552;2009;4966;1325
4967;10149142;32;2553;2011;4967;2956
4968;10907;26;2554;2006;4968;678
4969;7147831;93;2555;2009;4969;2345
4970;8517008;48;658;2011;4970;3412
4971;18728;18;2556;1994;4971;1107
4972;414298;28;613;1997;4972;2118
4973;10739;54;2557;1961;4973;1579
4974;87346;240;2558;1904;4974;684
4975;4835838;18;2559;2009;4975;2132
4976;7329;122;2560;1980;4976;485
4977;9461872;27;96;2011;4977;3796
4978;349090;19;2561;1989;4978;340
4979;33459;23;491;1994;4979;940
4980;2501455;9;889;1997;4980;1248
4981;87665;430;2562;1908;4981;1176
4982;426625;29;2563;2005;4982;792
4983;3692;100;2564;1948;4983;995
4984;21535019;65;280;2014;4984;2456
4985;169871;25;1087;1985;4985;546
4986;2029176;51;1684;2008;4986;1805
4987;23301545;36;2565;2014;4987;3642
4988;18114142;12;2085;2014;4988;2623
4989;18750;50;1483;1984;4989;778
4990;285011;23;2566;2000;4990;762
4991;13041934;7;1509;2011;4991;673
4992;3124249;33;98;2008;4992;1862
4993;43908;41;949;1994;4993;189
4994;11466;37;2567;1989;4994;1201
4995;3993839;30;2257;2009;4995;1735
4996;545951;107;690;1927;4996;1865
4997;7942786;16;631;2012;4997;2193
4998;17312201;16;32;2013;4998;1387
4999;52823;310;2568;1664;4999;565
5000;4701550;24;2022;2009;5000;1102
5001;1896346;9;2569;2004;5001;272
5002;10400407;4;1117;2011;5002;2021
5003;386234;8;2184;1975;5003;114
5004;294047;46;1335;2002;5004;851
5005;46674;42;2570;1980;5005;540
5006;114184;80;588;2005;5006;804
5007;6528;74;357;2005;5007;881
5008;720298;40;2571;1986;5008;737
5009;254308;288;2572;1859;5009;578
5010;198332;70;1060;1994;5010;489
5011;18167006;27;1888;2014;5011;3322
5012;6496815;39;2573;2008;5012;2789
5013;1849;59;1062;2006;5013;959
5014;154423;73;1644;2006;5014;1197
5015;589979;36;2574;1987;5015;557
5016;688191;35;469;2006;5016;2431
5017;8534799;23;1696;2011;5017;1313
5018;7824997;63;2575;2010;5018;2965
5019;34072;17;2576;2000;5019;1083
5020;39980;30;2142;2000;5020;1635
5021;16163690;10;1710;2013;5021;2933
5022;4516;106;1555;1999;5022;1976
5023;7135858;46;96;2010;5023;4661
5024;15054;37;1508;1992;5024;1377
5025;7849341;42;1545;2011;5025;2140
5026;605015;33;264;2009;5026;731
5027;4591;44;2577;1999;5027;713
5028;53580;15;2225;1982;5028;458
5029;112675;45;553;2001;5029;590
5030;27526;34;355;2001;5030;272
5031;18114068;31;2578;2014;5031;2535
5032;6512140;20;404;2009;5032;3602
5033;25807;115;2579;1934;5033;1559
5034;6555517;36;1112;2010;5034;2640
5035;9530;33;2580;2004;5035;1766
5036;8293938;30;2581;2010;5036;4041
5037;77103;58;2582;2000;5037;1284
5038;10710392;3;2583;2012;5038;1508
5039;21853628;17;1853;2015;5039;2497
5040;16279856;46;73;2013;5040;3517
5041;140278;233;153;1957;5041;1254
5042;74036;66;543;1997;5042;983
5043;18373214;104;1025;1998;5043;1736
5044;140078;41;150;2006;5044;1186
5045;3304;93;600;2002;5045;1155
5046;2364284;42;2584;1959;5046;1938
5047;68497;46;1388;2002;5047;1393
5048;23225;45;350;2003;5048;681
5049;28553;45;1819;1979;5049;429
5050;9545064;34;2585;2011;5050;3517
5051;18646;60;2586;1999;5051;1363
5052;42692;42;721;1961;5052;471
5053;11391817;4;2587;2011;5053;346
5054;1330324;75;2582;2008;5054;2023
5055;99245;47;2588;1970;5055;567
5056;18005;18;2589;2003;5056;512
5057;99208;39;1649;1975;5057;1125
5058;6323821;61;240;2009;5058;2592
5059;10115852;24;2438;2011;5059;1979
5060;9376345;23;1002;2011;5060;1131
5061;78970;53;695;1985;5061;348
5062;469901;47;2590;2000;5062;1306
5063;16093188;37;1239;2013;5063;1862
5064;16124019;12;2591;2012;5064;1725
5065;1225261;75;2592;2007;5065;1935
5066;207802;24;2593;2004;5066;1639
5067;4703450;33;413;2009;5067;1321
5068;210404;74;2594;1949;5068;908
5069;895886;93;2595;1940;5069;198
5070;178788;55;2596;2001;5070;2165
5071;1013383;41;2597;1999;5071;1083
5072;359;55;43;2002;5072;775
5073;250024;96;353;1956;5073;683
5074;18667307;27;2598;2012;5074;940
5075;352262;89;2599;2003;5075;3053
5076;6753;53;980;1999;5076;1460
5077;170619;71;1644;1992;5077;568
5078;4758093;30;2600;2009;5078;2076
5079;6618272;47;157;2009;5079;4550
5080;43993;48;2305;1999;5080;1344
5081;22680;16;1669;1996;5081;533
5082;11777020;101;1025;2008;5082;1764
5083;93793;56;1570;2006;5083;632
5084;243598;70;2601;1949;5084;1380
5085;22910900;40;669;2015;5085;5689
5086;1933181;34;1228;2008;5086;1142
5087;16131193;21;2602;2013;5087;3346
5088;184419;548;2603;1908;5088;2269
5089;764903;82;2604;1948;5089;1557
5090;2198274;53;2605;2008;5090;2423
5091;112525;44;2606;2006;5091;3070
5092;30243;40;687;2004;5092;511
5093;1297150;61;1343;2007;5093;698
5094;1734639;19;2607;2007;5094;671
5095;228534;59;805;1997;5095;1452
5096;16062210;10;1691;2013;5096;2290
5097;41951;59;978;2000;5097;796
5098;16070018;12;2294;2012;5098;2944
5099;34503;26;2608;2001;5099;
5100;83539;52;210;1966;5100;303
5101;11472;33;2609;1998;5101;1331
5102;12611073;11;2610;2011;5102;2048
5103;16248078;43;1570;2013;5103;1970
5104;8296140;18;1791;2010;5104;1914
5105;18295852;31;796;2014;5105;3043
5106;7991200;46;2611;2010;5106;2217
5107;11254850;23;662;2012;5107;1183
5108;82751;29;2463;1999;5108;2241
5109;14785;39;1088;2001;5109;334
5110;8320534;1;2612;2010;5110;34
5111;31140847;16;2613;2016;5111;2801
5112;2880715;28;306;2008;5112;980
5113;6120349;18;1284;2009;5113;1430
5114;91247;48;1628;1984;5114;532
5115;49596;647;153;1922;5115;1924
5116;53413;191;2614;1963;5116;1338
5117;9635495;53;825;2011;5117;1309
5118;25689074;17;191;2016;5118;5123
5119;1207904;40;2615;2007;5119;1272
5120;647;73;1907;1999;5120;767
5121;43927;80;710;2003;5121;1209
5122;7748;22;1128;1973;5122;701
5123;764434;75;931;1971;5123;363
5124;21853633;23;998;2015;5124;3522
5125;223380;60;2616;2002;5125;3522
5126;53926;130;2617;2006;5126;1478
5127;6449290;17;2618;2010;5127;3225
5128;4031;59;349;2005;5128;877
5129;32523;53;1577;2007;5129;1556
5130;969177;3;2619;2004;5130;1394
5131;29519514;18;2620;2016;5131;3523
5132;16054811;84;431;2012;5132;2093
5133;9296438;27;1853;2011;5133;2592
5134;52640;54;1949;1987;5134;851
